id,cancel,year,zip.code,house.color,ni.age,len.at.res,credit,coverage.type,dwelling.type,premium,sales.channel,ni.gender,ni.marital.status,n.adults,n.children,tenure,claim.ind
148378,1,2015,85078,white,62,14,medium,C,House,1096.710122,Broker,F,1,3,5,18,0
148430,0,2015,50012,blue,42,20,high,B,House,945.5208471,Broker,M,1,1,1,19,1
148434,0,2015,80101,yellow,38,10,high,B,House,822.987038,Phone,F,1,1,2,20,0
148446,0,2015,15022,white,42,36.30436417,medium,B,House,942.1214927,Broker,F,1,1,4,6,0
148465,1,2015,20131,yellow,56,17,high,A,House,885.855102,Broker,M,1,3,3,13,0
148533,0,2015,50048,white,64,21,high,B,House,815.7529485,Broker,M,1,1,5,15,0
148552,1,2015,15017,red,53,17,low,B,House,857.9679355,Phone,F,0,3,1,17,0
148565,0,2015,98015,blue,40,13.85359811,medium,C,House,929.0859168,Broker,M,1,3,1,0,1
148593,0,2015,80004,white,64,17,medium,A,House,963.5048659,Broker,F,0,2,0,13,0
148598,0,2015,50021,white,27,15,low,B,Tenant,962.132242,Phone,F,0,3,0,8,0
148607,0,2015,15035,yellow,41,18,high,A,Tenant,910.794801,Phone,F,1,3,1,16,0
148609,0,2015,50022,blue,52,16,low,C,House,893.138677,Phone,F,1,1,0,13,0
148616,0,2015,15022,yellow,64,15,high,C,House,997.3440793,Online,M,1,2,2,15,0
148635,1,2015,50047,yellow,47,10,low,C,Condo,922.7836342,Phone,F,0,3,0,12,0
148679,0,2015,85048,red,24,17,high,B,House,1028.06942,Online,M,1,2,0,4,1
148683,1,2015,98034,blue,46,18,medium,A,Tenant,807.5305978,Phone,M,1,5,0,19,1
148693,0,2015,15012,red,48,9,low,A,House,914.8655833,Phone,M,1,2,1,13,0
148826,0,2015,85006,red,51,13,high,C,Tenant,967.3965135,Broker,M,1,2,9,10,0
148853,0,2015,80045,blue,57,20,high,C,Condo,957.8404864,Online,M,1,4,10,21,0
148903,0,2015,50037,blue,47,14,low,A,House,827.4894604,Phone,F,1,1,4,22,1
148935,0,2015,80103,blue,43,16,medium,C,Tenant,762.02357,Broker,M,0,2,0,7,0
148936,0,2015,15001,white,37,18,high,B,Condo,876.7174281,Broker,F,1,4,4,15,0
149014,1,2015,50039,white,63,16,low,C,House,771.2543382,Phone,M,1,3,5,17,0
149070,0,2015,98023,white,35,18,medium,A,Tenant,801.0497491,Phone,F,0,3,0,6,0
149109,0,2015,80101,red,42,10,medium,C,House,1028.857288,Broker,M,1,4,2,16,0
149118,0,2015,80021,yellow,26,16,low,C,Condo,963.1932668,Broker,M,0,1,0,7,1
149174,0,2015,80005,yellow,50,12,high,B,Tenant,931.2357468,Phone,F,1,1,4,22,0
149194,0,2015,98026,white,44,16,high,B,Condo,879.5282108,Online,F,1,1,1,16,0
149211,1,2015,98034,red,27,12,low,B,Tenant,770.3474098,Broker,M,0,4,0,8,0
149216,0,2015,80011,yellow,64,15,high,C,House,993.6376594,Phone,M,1,1,4,14,0
149261,0,2015,80023,blue,30,19,high,A,Tenant,947.6772891,Online,M,0,2,1,4,0
149286,1,2015,85036,white,47,16,medium,C,House,841.7520477,Phone,M,1,1,2,17,0
149289,0,2015,85003,blue,30,14,medium,C,Condo,930.9097683,Broker,F,0,2,0,3,0
149312,0,2015,98034,white,39,14,high,A,Tenant,843.8823147,Broker,M,0,1,0,10,0
149401,0,2015,20104,blue,60,15,high,C,House,779.8857679,Broker,F,1,2,3,16,0
149402,0,2015,15001,blue,54,18,high,A,House,969.902002,Broker,F,1,4,5,12,0
149453,0,2015,50039,blue,61,12,low,A,House,874.3792895,Broker,M,1,4,2,16,0
149462,0,2015,20134,blue,33,18,high,C,Tenant,964.3865396,Online,M,1,1,3,4,0
149471,0,2015,15032,red,37,16,high,A,House,864.8967669,Broker,F,1,2,0,12,1
149485,0,2015,15035,blue,37,9,high,A,House,869.7796432,Broker,F,0,1,0,11,0
149507,0,2015,85015,yellow,53,16,high,B,House,885.5496633,Phone,M,1,3,2,18,0
149511,0,2015,98036,blue,63,12,high,C,Condo,847.9466846,Broker,M,1,1,10,16,0
149540,0,2015,50011,blue,69,20,high,A,House,882.7913967,Broker,M,1,2,1,19,0
149566,0,2015,98006,yellow,36,15,high,C,House,798.4834296,Broker,M,1,1,4,2,0
149593,0,2015,50009,white,39,13,high,A,Condo,808.8019364,Phone,M,1,4,2,10,1
149602,0,2015,98004,white,26,17,high,B,Tenant,750.7214346,Broker,F,1,1,2,5,0
149658,1,2015,50021,red,40,13,medium,A,House,895.3933834,Phone,F,0,4,1,21,0
149675,0,2015,50047,white,50,19,low,C,House,809.7803795,Broker,F,1,3,0,12,0
149755,0,2016,20158,red,58,20,high,C,House,930.9099076,Broker,F,1,2,2,17,1
149795,1,2016,85060,blue,60,16,high,A,House,755.8340204,Online,M,1,4,5,14,0
149801,0,2016,50047,white,55,14,medium,C,House,861.3669699,Broker,M,1,1,0,13,0
149831,0,2016,85015,white,40,20,high,B,Condo,796.4193456,Online,F,1,2,3,16,1
149839,1,2016,85053,red,54,14,high,C,House,887.1719405,Broker,M,1,3,1,15,0
149888,1,2016,85053,blue,29,18,low,A,Tenant,1033.562975,Phone,F,1,1,5,7,0
149899,1,2016,50059,white,25,15,low,A,Tenant,920.9276054,Phone,F,0,1,0,5,1
149946,0,2016,80030,white,29,13,low,C,House,997.2238057,Broker,M,1,1,4,1,0
149950,0,2016,85003,red,42,8,high,C,Tenant,979.5207789,Phone,M,1,4,2,9,0
149976,0,2016,50040,yellow,49,21,high,B,Tenant,851.6785152,Broker,F,1,1,2,11,0
150003,1,2016,50005,blue,42,14,low,C,Condo,951.2096507,Online,M,1,4,6,15,1
150045,0,2016,80019,white,42,22,high,C,Condo,934.0621492,Broker,F,1,3,2,19,0
150050,0,2016,80011,white,41,13,high,C,House,1045.45209,Phone,F,1,3,1,11,0
150177,1,2016,20117,red,44,19,high,B,House,808.9171825,Phone,M,0,2,0,7,1
150187,0,2016,20159,red,61,19,high,C,House,967.3056686,Broker,F,1,1,0,13,0
150218,0,2016,15017,white,52,15,high,C,House,853.1945773,Broker,F,1,1,4,13,0
150262,0,2016,80023,red,42,16,medium,B,Condo,825.4822755,Broker,M,1,4,1,14,0
150319,0,2016,50002,white,50,10,high,B,Condo,814.8025289,Broker,F,1,2,5,11,1
150409,0,2016,50042,blue,23,12,high,A,Tenant,838.1488401,Online,F,1,3,2,3,0
150467,0,2016,50039,blue,47,15,high,A,Condo,881.7771159,Broker,M,1,3,1,13,0
150470,1,2016,15022,red,43,16,high,C,House,939.6150562,Phone,F,1,2,0,18,1
150549,0,2016,85065,red,43,9,high,A,Tenant,993.2605485,Broker,M,1,1,1,13,1
150558,0,2016,85025,white,56,14,high,C,Condo,1065.410908,Online,F,1,3,0,10,0
150607,0,2016,85051,blue,34,30.77598169,high,A,House,898.4404015,Broker,M,1,2,4,9,0
150621,0,2016,50048,blue,29,9,low,C,Tenant,820.9016734,Phone,F,0,2,0,5,0
150638,1,2016,15035,blue,29,12,low,A,Tenant,920.2050844,Broker,M,0,1,0,2,0
150643,1,2016,98023,red,55,16,high,B,House,925.9504138,Broker,F,1,1,2,19,0
150660,0,2016,85015,red,28,18,medium,C,Condo,803.121181,Broker,F,1,1,0,8,0
150662,0,2016,50022,white,45,19,high,B,Condo,965.1474369,Phone,F,0,1,1,13,0
150696,0,2016,50047,blue,53,8,medium,C,House,914.036813,Online,F,1,3,1,14,0
150707,0,2016,50033,blue,50,16,high,C,House,895.2045341,Phone,M,1,2,0,20,0
150726,1,2016,85082,red,35,17,high,A,House,795.2225266,Broker,M,1,1,1,8,0
150747,0,2016,98034,blue,41,12,high,C,Condo,948.7690857,Broker,M,0,1,0,12,0
150811,0,2016,50048,white,68,18,high,C,House,904.5873863,Online,M,0,1,0,10,0
150888,0,2016,85015,white,63,14,medium,C,House,857.6319961,Broker,F,1,1,2,12,0
150889,0,2016,50047,blue,41,15,medium,A,House,839.6073005,Broker,M,1,3,0,20,0
150903,0,2016,50013,white,54,16,medium,A,House,907.0915282,Broker,F,1,1,4,17,0
150980,0,2016,80106,red,53,23,high,A,House,762.510823,Phone,F,1,2,1,13,1
150987,0,2016,85034,white,57,8,low,B,House,981.0193157,Broker,F,1,2,2,11,0
151004,0,2016,15043,red,38,15,medium,B,Tenant,870.9496351,Broker,F,1,1,1,19,0
151028,0,2016,85004,red,30,18,high,B,House,854.8372901,Broker,M,0,1,0,6,1
151033,0,2016,85065,white,55,15,high,C,House,1051.743988,Broker,F,1,1,5,23,0
151062,0,2016,20122,red,64,14,high,C,House,860.0448326,Broker,F,1,5,4,5,0
151077,0,2016,15015,white,43,19,high,C,Condo,911.3400919,Broker,F,1,2,2,24,1
151084,0,2016,80104,white,55,19,high,B,House,996.2223992,Phone,F,1,1,6,13,0
151094,0,2016,50039,blue,36,15,high,A,House,1016.508348,Broker,F,0,2,0,4,0
151121,1,2016,15009,red,53,19,low,C,House,806.190567,Phone,M,1,1,1,16,1
151136,1,2016,98004,blue,29,18,low,C,Tenant,800.9399038,Online,M,1,3,2,9,1
151146,0,2016,98012,yellow,35,14,high,B,Tenant,944.9255646,Broker,F,0,2,2,7,0
151154,0,2016,15022,red,34,16,high,A,House,838.760673,Broker,F,0,2,0,7,0
151163,0,2016,98015,blue,39,17,high,C,Condo,762.9105065,Broker,F,0,4,0,0,0
151220,0,2016,85012,red,61,8,high,B,Condo,946.1790134,Broker,F,1,2,2,15,1
151354,0,2016,98022,red,42,19,high,B,Condo,841.7115978,Broker,F,1,4,7,16,0
151468,0,2016,85032,yellow,26,12,medium,B,Condo,871.7834184,Phone,M,0,7,0,4,0
151495,1,2016,50056,white,73,18,low,C,House,843.2066852,Broker,M,0,2,0,22,0
151497,0,2016,80045,white,41,8,high,A,Condo,847.1060475,Broker,M,1,1,2,20,0
151523,0,2016,80023,blue,42,17,medium,B,Condo,1022.650693,Broker,M,1,1,0,16,1
151554,0,2016,15010,white,36,15,high,A,Condo,986.7981244,Broker,F,1,2,0,8,0
151585,0,2016,80033,white,46,12,medium,C,Tenant,894.0674341,Phone,F,1,2,0,16,0
151619,0,2016,80012,red,23,11,high,C,House,817.8579761,Online,F,1,1,0,3,0
151636,0,2016,85072,yellow,66,16,high,C,House,987.3524643,Broker,M,1,1,6,17,0
151650,1,2016,50047,red,37,19,high,A,Tenant,828.448613,Broker,M,1,6,3,16,1
151691,0,2016,85046,white,47,13,high,A,Condo,861.6372851,Broker,M,0,1,0,21,1
151712,0,2016,85029,white,78,11,high,C,House,962.0342361,Phone,M,1,2,0,16,0
151744,0,2016,50025,white,30,12,high,C,House,962.6905593,Broker,M,1,4,10,3,0
151791,0,2016,50036,red,38,6,low,B,Condo,973.2301584,Broker,F,1,1,8,13,0
151795,0,2016,85031,red,35,19,high,A,Tenant,905.7563092,Broker,F,0,3,1,5,1
151853,0,2016,15054,white,38,23,high,B,House,874.1479292,Broker,F,1,1,4,20,0
151920,0,2013,15031,white,45,13,high,B,House,991.6567304,Broker,F,1,5,4,14,0
151943,0,2013,50006,blue,49,12,high,B,Tenant,972.0583702,Broker,F,1,1,3,14,0
152018,0,2013,15001,white,43,10,high,B,Condo,816.6239881,Broker,F,0,4,0,15,0
152025,1,2013,98006,blue,27,14,medium,A,House,1000.737973,Broker,M,1,1,0,6,0
152101,0,2013,80017,yellow,43,7,high,B,Condo,960.1385878,Phone,M,1,2,4,16,0
152143,0,2013,15010,blue,55,18,high,A,House,893.272191,Broker,M,1,5,0,15,0
152160,0,2013,15035,yellow,49,15,high,B,House,720.5542396,Broker,M,1,4,2,12,1
152202,0,2013,80101,white,38,10,high,A,Tenant,972.9833067,Broker,M,1,2,0,18,0
152248,0,2013,98021,white,43,10,medium,C,Tenant,828.8752101,Broker,F,1,3,2,15,0
152259,1,2013,85008,white,50,17,medium,B,Condo,890.2369263,Broker,F,1,2,6,14,0
152273,0,2013,80020,white,29,15,low,A,Condo,924.8613847,Broker,M,1,2,3,4,0
152293,0,2013,50040,white,37,25,low,C,Tenant,976.576893,Phone,F,1,2,0,17,0
152298,0,2013,98034,white,41,21,medium,B,House,852.1282866,Broker,F,1,2,2,12,0
152305,1,2013,98009,white,41,19,medium,C,House,968.6362029,Phone,M,0,1,0,11,1
152326,0,2013,80044,red,57,17,high,A,House,995.3647921,Broker,F,0,1,0,17,1
152522,0,2013,50054,white,52,17,high,A,Condo,876.2521861,Broker,F,0,1,0,12,0
152535,0,2013,80022,blue,40,13,high,A,Tenant,865.969494,Broker,M,1,1,0,15,0
152616,0,2013,80109,red,43,16,high,C,Condo,948.6222103,Broker,F,1,1,0,12,0
152621,1,2013,85033,white,47,19,high,B,Tenant,808.9345592,Broker,M,0,5,1,16,0
152631,0,2013,15021,white,41,15,high,B,House,818.8495054,Online,F,0,2,2,12,0
152665,0,2013,15028,red,45,11,high,B,House,927.837458,Broker,M,1,1,2,15,0
152669,0,2013,85073,white,49,13,medium,C,Condo,969.7926546,Broker,M,0,1,0,26,0
152706,0,2013,50025,white,61,16,high,A,House,894.7945378,Phone,F,1,5,5,14,0
152713,0,2013,80014,blue,27,11,medium,B,House,917.5999468,Broker,F,1,2,0,7,0
152724,1,2013,80017,blue,25,10,low,A,Condo,969.253036,Broker,F,1,4,0,5,0
152728,0,2013,85044,red,56,11,medium,B,House,959.25603,Broker,M,0,4,0,16,0
152765,1,2013,85065,blue,52,10,low,A,House,732.942252,Phone,F,1,6,1,13,0
152827,0,2013,50050,white,46,13,high,B,House,868.6853367,Broker,M,1,4,8,14,1
152841,0,2013,85032,white,50,28,high,B,Condo,976.7294559,Broker,F,1,2,3,12,1
152948,0,2013,50022,white,36,9,high,C,Condo,932.4759358,Broker,M,0,2,1,3,0
152989,0,2013,50006,white,44,18,high,A,House,950.6890912,Broker,M,1,3,1,11,0
153012,0,2013,15045,blue,40,19,high,C,House,806.9130143,Broker,F,1,1,6,19,0
153029,0,2013,50020,blue,51,12,medium,C,House,831.8901803,Broker,M,1,1,7,11,0
153048,0,2013,20148,blue,57,12,low,A,House,821.4020259,Broker,M,1,2,7,16,0
153049,0,2013,85082,blue,48,12,medium,C,Tenant,758.4397784,Phone,M,0,1,0,11,0
153053,0,2013,50047,blue,48,45.25934555,high,B,Tenant,790.139595,Phone,F,1,1,3,18,0
153082,0,2013,50038,blue,47,13,medium,A,House,953.3218871,Broker,M,1,1,5,16,1
153096,0,2013,80040,white,38,12,medium,C,Tenant,925.5983138,Broker,F,1,1,3,13,1
153140,1,2013,85064,red,23,19,low,C,House,891.7748602,Online,F,1,1,0,0,0
153151,0,2013,85076,blue,29,12,high,A,House,727.6099038,Phone,M,1,3,1,4,0
153205,0,2013,98011,red,28,16,high,A,Condo,819.5837049,Phone,M,1,1,0,5,0
153206,0,2013,98007,white,35,17,medium,C,Condo,795.320914,Phone,M,0,4,0,2,1
153271,0,2013,80040,red,29,17,high,B,House,863.4022795,Broker,M,1,2,1,3,0
153329,1,2013,50011,blue,43,16,low,C,Tenant,802.1721042,Phone,F,1,2,1,10,0
153331,1,2013,50058,white,27,15,medium,C,Tenant,832.4816832,Broker,F,1,1,4,3,1
153352,0,2013,98010,yellow,40,14,high,B,Tenant,982.6922198,Broker,F,0,2,0,14,0
153567,0,2014,85053,blue,41,12,high,C,House,902.8369326,Broker,F,0,3,0,17,0
153603,0,2014,85024,red,64,14,high,A,House,998.1585625,Broker,M,1,5,1,16,0
153626,0,2014,80002,white,44,12,medium,C,House,932.5496422,Broker,F,1,2,0,22,0
153666,0,2014,50054,white,48,17,high,B,Condo,923.582238,Broker,M,0,5,0,13,0
153682,1,2014,15006,blue,38,18,low,C,House,907.5625236,Phone,M,1,2,1,12,0
153686,0,2014,50020,white,47,16,low,A,House,962.5023798,Online,M,1,1,7,18,0
153735,1,2014,50020,yellow,37,16,medium,C,Condo,804.1909042,Broker,M,1,1,1,15,0
153822,1,2014,15045,yellow,61,12,high,C,Condo,794.7464082,Phone,F,0,1,0,15,0
153913,0,2014,85072,white,66,18,high,B,House,1005.859574,Phone,M,1,1,1,16,0
153937,0,2014,98019,yellow,52,7,high,A,House,909.8191011,Phone,F,0,7,0,15,0
153950,0,2014,15022,blue,56,10,high,C,House,1009.575986,Phone,M,1,2,3,15,0
153962,0,2014,50054,yellow,52,21,low,A,Tenant,869.8551022,Broker,M,1,2,4,17,0
153967,0,2014,50027,red,38,19,medium,A,Tenant,779.9433337,Phone,F,1,2,2,11,0
154012,0,2014,15014,red,63,14,high,C,House,981.9558479,Broker,M,1,1,0,14,1
154058,0,2014,80021,red,37,16,high,C,Tenant,884.0848983,Broker,M,0,3,0,12,0
154093,0,2014,80006,white,51,19,high,B,Condo,999.4346536,Broker,M,1,3,1,23,1
154109,0,2014,50054,white,35,16,medium,A,Condo,842.596911,Broker,M,1,3,4,3,0
154149,1,2014,50020,blue,64,10,high,A,House,981.7992695,Phone,F,1,2,3,14,0
154191,0,2014,50013,red,40,18,medium,A,House,969.517738,Broker,M,1,1,1,15,0
154234,1,2014,80042,white,46,16,high,C,Tenant,842.768451,Phone,M,1,1,1,15,0
154251,1,2014,50038,yellow,45,18,high,A,Tenant,919.4623728,Phone,M,0,4,0,13,0
154275,0,2014,80002,red,45,12,high,A,House,990.0298144,Broker,F,0,1,1,20,1
154306,0,2014,15035,blue,40,16,high,C,Tenant,875.4508041,Phone,F,0,2,0,11,0
154370,1,2014,85044,white,43,10,low,A,Condo,831.518081,Online,F,0,2,0,14,1
154406,1,2014,85066,white,26,6.154529747,low,C,House,901.1852719,Phone,F,1,2,2,0,0
154502,0,2014,20131,red,26,16,low,B,Tenant,885.4442302,Broker,F,1,1,10,2,0
154545,0,2014,80108,red,36,13,high,B,Condo,794.5522873,Broker,M,1,1,3,7,0
154588,1,2014,20143,white,45,11,medium,C,Tenant,978.1074027,Phone,M,0,1,0,13,0
154618,1,2014,50027,white,38,21,high,C,Tenant,1013.062629,Phone,M,1,1,9,12,0
154659,0,2014,20165,yellow,43,11,high,C,Tenant,804.6406181,Broker,F,1,3,6,20,0
154700,1,2014,20111,red,40,16,high,C,House,820.4552682,Broker,F,0,4,0,16,0
154755,0,2014,50047,white,71,20,medium,C,House,886.0217761,Broker,M,1,5,3,15,0
154761,0,2014,98022,white,51,20,high,C,House,846.8562168,Broker,M,1,3,0,13,0
154783,0,2014,15022,white,40,20,medium,A,House,883.827105,Broker,F,0,2,0,15,0
154830,0,2014,50003,white,25,13,low,B,Condo,872.1944679,Broker,M,1,1,2,5,0
154873,1,2014,15037,red,52,11,high,C,House,968.9011759,Phone,F,1,2,1,10,0
154893,0,2014,80015,white,42,12,high,C,House,907.1241955,Broker,M,1,2,1,0,0
154920,1,2014,80108,white,42,13,low,A,Tenant,791.7074475,Phone,M,1,3,2,12,0
154943,1,2014,50056,red,67,18,low,C,House,807.1800763,Phone,M,0,1,0,17,0
155111,1,2014,50047,red,,12,low,A,Tenant,952.342649,Broker,F,1,3,4,6,0
155131,1,2014,80027,yellow,40,13,medium,B,House,956.0132537,Broker,M,0,2,0,0,0
155158,0,2014,50006,white,42,12,high,C,House,1002.188438,Phone,M,1,2,5,12,1
155211,1,2014,15028,white,43,12,medium,A,Tenant,901.0933694,Broker,F,0,3,0,19,0
155234,0,2015,85008,yellow,40,20,low,C,House,1007.265601,Broker,,1,2,1,22,0
155236,0,2015,98009,white,45,13,high,C,Tenant,801.0166338,Broker,F,1,2,3,18,0
155262,0,2015,85003,white,31,10,medium,C,House,958.316037,Broker,M,1,2,0,6,1
155299,0,2015,50059,red,47,13,high,B,Tenant,928.4746915,Broker,M,1,1,6,20,0
155420,0,2015,80045,blue,51,14,medium,A,House,1024.974097,Broker,F,1,5,1,14,0
155448,1,2015,85043,white,34,13,high,C,Condo,1030.587695,Phone,F,1,4,9,7,1
155449,1,2015,50038,red,47,10,high,B,Tenant,936.8958106,Phone,M,0,3,0,16,0
155505,0,2015,50034,red,38,21,high,A,Condo,1027.45286,Broker,F,1,5,0,13,0
155538,1,2015,15010,white,37,13,high,A,House,903.9106372,Broker,M,1,1,9,0,0
155682,0,2015,50051,white,54,13,high,A,House,833.3988496,Broker,F,1,1,1,16,0
155696,0,2015,85055,red,68,13,high,A,Condo,849.3126648,Phone,M,1,1,2,11,0
155740,0,2015,15009,red,31,12,medium,A,Condo,813.7893561,Phone,M,1,1,11,4,0
155802,1,2015,85009,white,27,7,medium,A,Condo,946.3566582,Phone,F,1,6,3,2,0
155901,0,2015,85016,red,52,11,high,C,House,932.8977197,Broker,F,1,1,0,24,1
155902,0,2015,80002,white,22,21,high,A,Tenant,886.9670636,Online,M,0,1,0,0,0
155924,0,2015,50047,red,39,13,medium,C,Condo,815.2924904,Broker,M,1,1,3,15,0
155946,0,2015,50027,blue,54,17,high,C,House,835.2263891,Broker,F,1,2,2,15,1
155974,0,2015,85053,red,41,11,low,A,Condo,984.4713092,Phone,M,0,3,0,8,0
156007,1,2015,85017,red,39,18,low,C,Tenant,914.0216058,Broker,M,1,2,2,11,1
156102,0,2015,50006,blue,64,22,medium,C,House,914.5124292,Broker,M,1,1,2,10,1
156131,0,2015,15014,red,46,7,high,C,Condo,812.6247914,Broker,F,1,1,0,23,0
156169,0,2015,80007,red,45,13,medium,A,Condo,715.749974,Phone,F,1,3,0,13,0
156285,0,2015,50047,red,28,15,high,B,Tenant,993.702109,Broker,F,1,2,1,5,1
156498,1,2015,85003,red,45,14,high,A,Tenant,995.3604134,Phone,F,0,1,0,14,1
156604,1,2015,85043,white,40,12,high,A,House,979.4292948,Phone,F,1,1,1,13,0
156633,0,2015,50020,white,61,13,high,B,House,782.8702968,Phone,F,1,1,2,17,0
156659,0,2015,15012,blue,47,23,high,A,Tenant,880.8333185,Broker,M,1,1,2,12,0
156733,0,2015,80027,white,42,33.68228885,high,C,House,891.4410902,Broker,M,1,2,3,17,0
156797,0,2015,80005,red,88,16,high,B,House,1065.030536,Phone,F,1,1,8,20,0
156814,1,2015,98010,yellow,26,19,high,B,House,969.9727259,Phone,F,1,4,1,7,0
156882,0,2015,85069,white,47,8,high,C,House,988.9040834,Broker,F,1,1,0,17,0
156970,1,2015,85070,blue,54,10,medium,A,House,866.8788312,Broker,M,0,5,1,12,1
156974,0,2015,50047,blue,39,7,medium,B,House,989.8902973,Broker,F,1,1,0,18,0
156998,1,2015,98024,yellow,26,19,medium,C,Condo,703.6239961,Online,M,0,4,0,6,0
157010,0,2015,20148,red,42,13,high,A,Tenant,817.2648579,Broker,F,1,1,0,13,0
157037,0,2015,80014,red,22,14,high,A,Condo,749.5465114,Online,M,1,2,0,2,0
157107,0,2015,50025,white,44,16,high,C,Tenant,873.2570194,Phone,M,1,1,3,10,0
157176,0,2015,85069,blue,47,18,high,C,Tenant,947.0642036,Phone,M,1,1,4,14,0
157201,1,2015,85027,yellow,48,19,high,C,Condo,920.5556751,Phone,M,0,1,0,20,0
157209,0,2015,15022,blue,37,21,high,C,House,1008.347999,Online,F,1,3,1,10,0
157225,1,2016,15015,yellow,23,11,high,A,Condo,803.015647,Phone,F,1,2,1,1,0
157265,0,2016,85044,white,45,15,medium,B,House,1044.773429,Broker,M,1,2,1,14,0
157276,0,2016,85043,white,27,19,high,A,House,730.3099973,Broker,M,0,3,0,6,0
157286,0,2016,50057,blue,41,9,high,B,Tenant,789.1225492,Phone,M,1,2,1,12,0
157332,1,2016,85039,yellow,63,12,high,A,House,933.7388206,Phone,M,1,6,1,17,0
157340,0,2016,85073,white,36,17,high,C,House,887.4434011,Online,F,1,1,0,2,0
157368,1,2016,20148,blue,26,21,medium,B,House,856.8224558,Broker,M,1,1,0,8,0
157394,1,2016,85027,blue,54,15,medium,C,House,846.0632956,Online,M,1,2,2,22,0
157419,0,2016,15045,yellow,31,9,high,A,Condo,913.4384025,Phone,M,1,5,1,3,0
157564,0,2016,15044,red,80,14,high,B,House,858.1926081,Broker,F,1,1,2,14,0
157638,1,2016,15046,white,43,16,high,A,Condo,797.0517348,Phone,M,0,1,1,15,0
157670,1,2016,15010,blue,76,13,low,C,Tenant,852.0635603,Broker,M,1,2,10,17,1
157709,0,2016,15009,blue,58,21,high,A,House,814.1472796,Broker,M,0,2,0,8,1
157716,0,2016,85033,white,30,12,high,A,House,988.4561048,Broker,M,1,2,1,5,0
157723,0,2016,50040,blue,57,21,high,B,House,916.5379127,Phone,M,1,1,1,13,1
157779,1,2016,85025,white,36,11,high,B,Condo,954.9279031,Broker,M,1,1,4,4,0
157861,0,2016,50013,white,58,16,high,B,House,822.734439,Broker,F,1,3,1,17,0
157862,0,2016,98021,red,27,19,high,B,Condo,850.8484366,Broker,M,1,1,1,4,0
157874,0,2016,50006,white,60,9,high,C,House,730.9821048,Online,M,1,3,3,15,0
157889,1,2016,85068,white,47,16,low,A,House,988.6457986,Phone,M,0,3,0,17,1
157938,0,2016,85017,red,45,9,medium,B,Condo,865.1096719,,F,0,1,1,11,0
157969,0,2016,85048,blue,36,13,medium,A,House,816.5452759,Broker,M,0,3,1,3,0
158054,0,2016,85055,white,58,12,high,C,House,854.8926222,Broker,M,1,2,3,14,0
158055,1,2016,98028,white,41,17,high,A,Tenant,912.7102407,Phone,F,1,2,2,13,0
158069,0,2016,80016,blue,43,15,high,C,House,972.75661,Phone,F,1,3,1,14,0
158076,0,2016,50025,red,46,15,high,C,Condo,777.409765,Broker,M,1,2,7,17,1
158143,1,2016,85008,red,45,12,medium,C,House,953.8713504,Phone,F,0,1,0,16,0
158208,0,2016,50005,white,43,14,high,B,Condo,952.9066037,Broker,F,1,1,3,18,0
158221,0,2016,80026,white,29,18,high,C,Condo,947.6270327,Phone,F,1,2,1,6,0
158226,0,2016,98022,red,47,16,high,A,Condo,833.3129931,Broker,F,1,4,2,16,1
158311,0,2016,80002,white,54,16,high,C,House,747.5741805,Broker,F,0,2,0,15,0
158364,0,2016,50025,blue,47,10,medium,C,House,918.8098968,Broker,M,1,2,0,20,0
158399,1,2016,80042,red,49,13,low,C,Condo,905.3877062,Broker,M,1,1,6,12,0
158417,1,2016,15044,blue,45,19,low,B,House,985.2831676,Broker,F,0,3,0,10,1
158507,1,2016,80104,white,26,18,low,A,Tenant,975.1246571,Broker,M,1,8,5,5,1
158520,1,2016,85005,blue,46,19,high,C,Tenant,789.8623667,Online,M,1,2,2,18,1
158548,0,2016,50050,blue,38,18,low,A,House,809.8678328,Broker,M,0,2,2,16,0
158564,0,2016,50020,white,52,14,high,A,House,962.0046254,Broker,F,1,3,2,12,0
158590,0,2016,15006,red,42,12,high,B,House,1065.866705,Phone,M,0,3,0,9,0
158614,0,2016,50013,red,44,18,medium,C,House,902.0995549,Phone,F,0,4,2,13,0
158632,0,2016,15010,yellow,40,21,high,C,House,1005.402897,Phone,F,1,2,1,17,1
